sentenceA	sentenceB	label
"Hallo , da mein Pc (4200+ x², 4 Gb Ram) mit dem Catalyst 8.6 beim Starten oft Bluescreens verursachte, wollte
            ich mit dem @bios tool das f5 bios aufspielen. dabei brach das programm mit '' alloc kernel memory failure
            '' ab. ich habe darauf nod32 vollständig runtergeschmissen. (soll wohl das flashen nicht erlauben) nun lief
            das programm einmal langsam bis auf 100%, er hat also etwas geflasht. nach erreichen der 100% kommt nun
            selbiger fehler wie oben, sodass ich im moment etwas angst habe, den rechner neu zustarten. könnt ihr mir
            einen tip geben, was ich nun tun soll? mfg
        "	Nach der Installation neuer Treiber funktionieren die USB-Anschlüsse bei meinem ASUS P5Q nicht mehr.	contradiction
"Hallo Ich habe folgendes Problem. Wenn ich Daten von einer USB Festplatte auf die Interne Platte kopiere
            hängt der ganze PC. Die Interne Platte hängt am Asus EZ Backup Controller und ist gespiegelt. Als
            Betriebsystem kommt Windows 2003 zum einsatz. Kennt jemand das Problem Und kann ich die Platten einfach
            umstecken auf den Intel Kontroller.???? Oder verliere ich alle Daten??
        "	"Statt auf Slave soll ein Laufwerk jetzt auf Secondary Master eingestellt werden, nachdem die SATA-Festplatte
            angeschlossen wurde.
        "	contradiction
Das Meer ist nur über enge Straßen und Feldwege erreichbar, doch es ist den Weg wert, wenn man von den Menschenmengen weg möchte.	Das Meer hat Wege, die zu ihm führen, die nicht sehr breit sind.	entailment
Schlock Schlecht, billig hergestellte Ware,	Günstige und zwielichtige Produkte.	neutral
"Hallo Folgendes Problem, der CPU ist bei 100%. Wo die Auslastung liegt, lässt sich nicht erkennen im Task.
            Spy und Virenprogramm AV lässt sich nicht starten. AVcenter ist keine zulässige win32 anwendung u.s.w.
            Soundkarte gibt keine Musik mehr von sich. Nur die Windows Töne. Treiber lässt sich auch nicht mehr
            installieren. Online Virenscan, wie hier beschrieben, geht nur in Zeitlupe, wegen des CPU. Bisher wurde der
            Beagle Virus gefunden. Tool installiert. Abgesicherter Modus geht aber nicht , trotz mehrerer Versuche. Was
            nun? Vielen Dank für die Antwort schon jetzt!
        "	Die zentrale Platine des Computers soll permanent auf Gigabit Ethernet gestellt werden.	contradiction
Die aus Kartons gezeichnete Linien zeigen den gesamt Wohlfahrtsniveau von allen Mailers an und die aus Diamanten gezeichnete Linien zeigen die technischen Verluste (falls negativ) wenn die Arbeit zu einer anderen Partei verlagert ist.	Die Zeilen berechnen, dass das Wohlstandsniveau der Versender 10% beträgt.	neutral
Die Energie des Gesamtsystems würde gesenkt werden, wenn die Dipole die Orientierung umkehren würden, um näher an den einen oder den anderen der Bodenenergiezustände zu kommen.	Es benötigt ein wenig Energie um die Ausrichtung der Dipole zu tauschen.	neutral
Ich sehe nach dir am 11. Dezember!	Ich erwarte, dass Sie am 11. Dezember eine Stunde vor Veranstaltungsbeginn dort sind.	neutral
Die Zusammenarbeit von South Carolina führte im folgenden Jahr zu einem weiteren Erfolg.	SC arbeitete zusammen.	entailment
"Hallo, folgende Frage: Kann es passieren, dass ein Trojaner/Virus oder ähnliches Schadprogramm sich heimlich
            aufs Mainboard flasht (also eine veränderte Firmware), und selbst nach OS-Neuinstallation dann wieder das
            System infiziert ? Und falls das passieren kann: Ist es nur von Windows aus möglich (also ein Schadprogramm,
            dass von Windows aus agiert), oder könnte es auch über Ubuntu passieren (falls das Schadprogramm root-Rechte
            erlangt) ? Wenn man zu 100% sicher sein will, muss man dann sein das Mainboard austauschen ?
        "	"Statt auf Slave soll ein Laufwerk jetzt auf Secondary Master eingestellt werden, nachdem die SATA-Festplatte
            angeschlossen wurde.
        "	contradiction
oder besuchen Sie die World Wide Web Homepage des GAO unter	GAO hat eine .org Webseitendomäne.	neutral
Blätter Affen und lang-Schwanz Macaques sind unter den einheimischen Wildleben .	Sie haben 200 Affen hier.	neutral
Die Bedrohung ging nicht von den Schläferzellen aus.	Schläferzellen waren die einzige Gefahr von Bedeutung.	contradiction
"hallo liebe mods, ich schreibe diesen beitrag extra in die mainboard kategorie, weil heute schon 4 mal beim
            aufrufen des p5q deluxe-sammelthreads mein trendmicro virenscanner angeschlagen hat! er meldete folgen
            virus: TSPY_ONLINEG.FXG laut trendmicro wird versucht, den virus über '' gehackte '' webseiten
            einzuschleusen... nachzulesen hier: (URL) könnt ihr mal der sache auf den grund gehen? viele grüsse t.
        "	Computer von einem Trojaner infiziert.	contradiction
Die nächsten Einrichtungen finden Sie im Mount Parnassus (von Dezember bis März), zwei Autostunden von der Stadt entfernt.	Mount Parnassus ist 100 Meilen von der Stadt entfernt.	neutral
Es wird angenommen, dass Luftverschmutzungswerte, die unter den Grenzwerten für den jeweiligen Gesundheitseffekt liegen, diesen nicht verursachen.	Es gibt eine Schwelle in jeder Untersuchung, welche die Wirkung der Luftverunreinigung bestimmt.	entailment
Ja, ich habe erst dieses Jahr von ihm gehört. Mein Freund mag manche Arten von Country-Musik und er hat sich das angehört.	Mein Freund hört sich Musik an.	entailment
Tagesbetreuung zwei Tage die Woche  sie nenne es Senioren Tagesbetreuung, aber sie geht in das Seniorenzentrum	Wenn die Senioren dazu bereit sind, lassen sie sie mehr als zwei mal die Woche gehen.	neutral
Überhaupt kein Problem und ähm, wenn du eine dieser Matten besorgst, geh zu einem Geschäft, die haben normalerweise solche Sachen, diese ABCs der sportlichen Fitness außen dran.	Sie müssen Übungen onlien kaufen, weil keine Laden halten ihnen.	contradiction
"Hallo, habe mir ein Asus P5Q geholt und am Anfang lief alles prima. Hab mir direkt ausm Netz von der Asus
            Seite die neusten Chipsatztreiber geholt und installiert. Nach dem reboot sind die USB-Ports wie tot Beim
            hochfahren gehen sie, sprich Hardwaredefekt liegt keiner vor. Sobald der Windowsladebildschirm kommt. Geht
            die Maus aus und nichts geht mehr. Hab dann mit der Tastatur mal im Hardwaremanager geguckt und siehe da bei
            USB-Port-Hub sind überall Ausrufungszeichen. Wenn ich dann von dann die USB Treiber manuell installieren
            will steht nur da. Sie haben WinXP SP2 sie brauchen diese Treiber nicht. System: Asus P5Q E8400 Ati 3850 2
            GB G-Data Vitesta Ram Hoffe jemand kann mir da helfen. Vielen Dank im vorarus!
        "	"Nach dem Start des Betriebssystems Windows auf meinem ASUS P5Q kann ich die USB-Anschlüsse nicht mehr
            nutzen.
        "	entailment
Der am wenigsten genannte Grund war, den internen Kern aufrechtzuerhalten.	Die Aufrechterhaltung des hauseigenen Kerns war der am häufigsten genannte Grund.	contradiction
Weitere Informationen finden Sie unter //www.healtheffects.org/Pubs/NMMAPSletter.pdf.	Dies sind alle vorhandenen Informationen.	contradiction
Das Stadion selbst und die Tätigkeiten, die hier stattfanden, wurden agon genannt, ein griechisches Wort, dass ursprünglich einfach Wettbewerb bedeutete, aber von dem unser Wort Agonie abstammt.	Das Wort Agon hieß in Griechisch erst Wettbewerb.	entailment
"Hallo, habe mir ein Asus P5Q geholt und am Anfang lief alles prima. Hab mir direkt ausm Netz von der Asus
            Seite die neusten Chipsatztreiber geholt und installiert. Nach dem reboot sind die USB-Ports wie tot Beim
            hochfahren gehen sie, sprich Hardwaredefekt liegt keiner vor. Sobald der Windowsladebildschirm kommt. Geht
            die Maus aus und nichts geht mehr. Hab dann mit der Tastatur mal im Hardwaremanager geguckt und siehe da bei
            USB-Port-Hub sind überall Ausrufungszeichen. Wenn ich dann von dann die USB Treiber manuell installieren
            will steht nur da. Sie haben WinXP SP2 sie brauchen diese Treiber nicht. System: Asus P5Q E8400 Ati 3850 2
            GB G-Data Vitesta Ram Hoffe jemand kann mir da helfen. Vielen Dank im vorarus!
        "	Es treten Schwierigkeiten auf bei der Berechnung von Internet-Verkäufern.	contradiction
3 Milligram pro Nacht sind vieeeel zu viel.	Der Arzt sollte 10 Milligramm am Abend verschreiben.	contradiction
"System Error Fixer bietet ein Spywareprogramm an, es öffnen sich unerwünschte Seiten auf dem Mozilla Firefox
            Browser, z.B. QUELLE.de , aber auch Handy- und sogar Sex-Seiten. Habe diese Probleme seit ca. 2 Wochen;
            gestern große Reinigungsaktion gestartet: 1. Ad-Aware, 2. SpyBot-S & D, 3. Bit-Defender, 4. Stinger, und
            jetzt bin ich beim HiJackThis angekommen. Kann mit den Log-Files nichts anfangen , werde sie versuchen zu
            posten und hoffe sehr auf Hilfe. Danke schon mal im Voraus! Logfile of Trend Micro HijackThis v2.0.2 [edit]
            bitte editiere zukünftig deine links, wie es dir u.a. hier angezeigt wird: Aktive Links und persönliche
            Informationen in HJT Log-Files danke GUA [LinkImg:(URL) [/edit]
        "	Ich möchte einen Virus endgültig löschen.	contradiction
"Hi Leute, Also wenn ich mein Pc starte kommt ganz normal alles wie es komme muss aufeinmal steht dann da.
            American Megatrends (das steht als überschrift da) 3rd Master Hard Disk: S.M.A.R.T. Status Bad, Backup and
            Replace Press F1 to Resume wenn ich dann F1 drücke fährt er sich wie gewohnt rauf zur auswahl der
            Benutzerkonten .. Was bedeutet das ? habe dieses Problem seit ein paar Tagen, liegt es vl dran da ich ein
            bischen an meine Pc gerüttelt habe ? denn irgend ein Kabel streifte irgend einen Ventilator ..
        "	Nach dem Update meines BIOS fährt mein Rechner nicht mehr hoch.	contradiction
Der Geist des Liberalismus, der in Europa vorherrscht, erreichte Spanien verspätet.	Der Liberalismus kam 1920 nach Spanien.	neutral
"Hallo Ich habe folgendes Problem. Wenn ich Daten von einer USB Festplatte auf die Interne Platte kopiere
            hängt der ganze PC. Die Interne Platte hängt am Asus EZ Backup Controller und ist gespiegelt. Als
            Betriebsystem kommt Windows 2003 zum einsatz. Kennt jemand das Problem Und kann ich die Platten einfach
            umstecken auf den Intel Kontroller.???? Oder verliere ich alle Daten??
        "	Ich habe Probleme bei Kopieren von Dateien zwischen zwei Festplatten.	entailment
Ich hoffe, dass Sie uns dabei unterstützen werden, die Tradition der olympischen ... fortzuführen.	Ich glaube, dass du bei den Olympischen Spielen verlieren wirst.	contradiction
Um das Bild der Homosexualität als Laster zu unterdrücken, sprechen Clinton und Birch Schwulen bürgerliche Tugenden zu.	Clinton und Birch versuchen, Homosexualität zu unterdrücken.	contradiction
Dies ist die Insel die Errol Flynn gekauft hat als er sich in Port Antonio in 1946 niedergelassen hat.	Errol Flynn hat keine Insel gekauft.	contradiction
Für die Hotelvereinbarungen, siehe Intelligence report, interrogation of Khallad, Jan.	Über die Hotelarrangements ist nichts weiter bekannt.	contradiction
Ihre Anwesenheit in diesem Augenblick und die Art seiner Auseinandersetzung mit Wolverstone waren peinlich.	Wolverstone hatte nie einen Streit mit ihr.	contradiction
und ähm, irgendwie mag ich die Black Eyed Peas, aber ich glaube nicht, dass es eine Kette ist	Ich könnte später die Black Eyed Pea sehen.	neutral
Nach zwei Jahrhunderten religiöser Ketzerei, brauchte die Kirche spirituelle Erneuerung und fand in Francis of Assisi (1182-1226) den perfekten Verbündeten, gottselig ohne bedenklich militant zu sein.	Die Kirche wurde von Francis von Assisi finanziell stark unterstützt.	neutral
Ich bin äh, Chief Master Sergeant, im Ruhestand, wie Rick sagte.	Ich bin 2002 in den Ruhestand gegangen.	neutral
"Hallo Folgendes Problem, der CPU ist bei 100%. Wo die Auslastung liegt, lässt sich nicht erkennen im Task.
            Spy und Virenprogramm AV lässt sich nicht starten. AVcenter ist keine zulässige win32 anwendung u.s.w.
            Soundkarte gibt keine Musik mehr von sich. Nur die Windows Töne. Treiber lässt sich auch nicht mehr
            installieren. Online Virenscan, wie hier beschrieben, geht nur in Zeitlupe, wegen des CPU. Bisher wurde der
            Beagle Virus gefunden. Tool installiert. Abgesicherter Modus geht aber nicht , trotz mehrerer Versuche. Was
            nun? Vielen Dank für die Antwort schon jetzt!
        "	Mein PC hat bei der Suche nach Viren und bei hohen Temperaturn Systemabstürze.	contradiction
Sie müssen durch zahlreiche Luftdruckkammern, eh, Fahrten gehen, ehe sie überhaupt U2's fliegen oder mit Druckanzug fliegen.	Sie müssen viel trainieren, bevor sie U2's fliegen.	entailment
"hi, wie mir counter spy sagt, habe ich mir anscheinend den virtumonde-virus eingefangen, bringe ihn aber
            damit nicht weg. mein problem äussert sich insofern, dass sich bei allen anwendungen der explorer alle paar
            sekunden aufhängt, alles verschwindet, einen schwarzen bildschirm zurücklässt und ich nur noch in dem
            fenster arbeiten kann, in dem ich mich gerade befinde. auch wenn ich den explorer im taskmanager starte,
            bleibt es nicht lang so.
        "	Probleme beim Defragmentieren eines Computers.	contradiction
"Hallo Leute! Ein Bekannter von mir hat folgendes Problem: Immer wenn er mit Kaspersky seine Festplatte auf
            Viren überprüft bekommt er einen Blue Screen mit Error 77 bzw. 77a angezeigt. Er hat gehört das dieses auf
            eine defekte Festplatte hinweist. Allerdings erreicht sein Prozessor unter Last 67°C und das Problem tritt
            auch sporadisch bei Spielen und im Sommer wenn das Dachgeschoss ohnehin schon warm ist auf. Habt Ihr dort
            eine Idee bzw. Lösungsvorschlag um den Fehler zu beheben? Mfg wiesenpieper
        "	Mein Motherboard soll dauerhaft auf GB LAN gestellt werden.	contradiction
Im Kampf gegen den Terrorismus erscheinen diese Unterscheidungen zunehmend künstlich.	Der Kampf gegen den Terrorismus nimmt zu.	neutral
"hi, wie mir counter spy sagt, habe ich mir anscheinend den virtumonde-virus eingefangen, bringe ihn aber
            damit nicht weg. mein problem äussert sich insofern, dass sich bei allen anwendungen der explorer alle paar
            sekunden aufhängt, alles verschwindet, einen schwarzen bildschirm zurücklässt und ich nur noch in dem
            fenster arbeiten kann, in dem ich mich gerade befinde. auch wenn ich den explorer im taskmanager starte,
            bleibt es nicht lang so.
        "	Wenn schon der Versand 7 Euro kostet lohnt sich der Verkauf der Ware für 5 oder 6 Euro nicht.	contradiction
Ein Stirnrunzeln legte ihre Braue in Falten.	Ein breites Grinsen breitete sich auf ihrem Gesicht aus.	contradiction
Die frühesten Versuche der Kinder, selbst zu glauben, zeigen auch, wie herausfordernd sie die Aufgabe ist, das Denken von der Realität zu lösen.	Kinder sind fantasiefähig.	entailment
